x,y,dir,enemyCount,distBucket,move,face,q
13,4,w,0,4,j,e,158.33031845284273
-9,7,w,0,3,h,n,-0.09266441831931661
6,-9,e,0,3,s,w,0.17109099880510817
15,3,s,0,5,h,w,231.24905142958193
-9,-6,e,0,3,l,e,15.723331566288671
-9,7,w,0,3,h,w,-0.2120007327563781
-17,5,s,0,5,j,n,0.8505662822763997
-17,10,w,0,6,k,e,2.4689778899144215
-8,10,e,0,4,s,w,0.6977261957717655
-9,7,w,0,3,h,s,-0.2732650293841067
-9,2,s,0,3,j,w,51.623667839154365
17,-1,e,0,5,s,e,113.05954396030744
-17,5,s,0,5,j,w,0.061314013263831985
17,-1,e,0,5,s,s,102.74943699552863
13,-9,e,0,5,l,w,-0.11782577131134075
-9,2,s,0,3,j,s,46.02879863654279
-10,6,e,0,3,s,n,0.39185648721425304
17,-1,e,0,5,s,n,112.18609230031193
-11,-2,s,0,3,j,e,287.2389021532208
-10,6,e,0,3,s,s,0.20984809634394053
-9,2,s,0,3,j,n,82.91020069240423
-7,6,s,0,3,h,e,1.1192746109041976
-16,-6,e,0,5,s,e,1.248084208164519
10,1,n,0,3,s,e,209.31296237239178
9,-4,w,0,3,h,w,27.176188618467506
-9,-6,e,0,3,l,s,40.50851116473395
7,-8,w,0,3,h,n,4.75487357469735
-4,1,n,0,1,h,e,319.16473119967657
-9,-6,e,0,3,l,w,50.48140865803032
9,-4,w,0,3,h,s,19.810188448834293
-2,5,n,0,1,h,n,8.537151213508452
18,-2,n,0,6,j,w,6.041928401603739
-9,2,s,0,3,j,e,55.52630288015676
-2,5,n,0,1,h,s,1.4868585577500768
-14,0,n,0,4,h,w,218.84530389684093
9,-4,w,0,3,h,n,55.877151892178546
-16,-6,e,0,5,s,n,0.631954897950863
7,-8,w,0,3,h,e,0.6088908385758687
-2,5,n,0,1,h,w,2.942296199566118
-4,1,n,0,1,h,n,376.91173847503734
-16,-6,e,0,5,s,s,7.584174749897516
-14,0,n,0,4,h,s,217.20179829710827
-17,10,w,0,6,j,e,0.21501304757303866
-9,-6,e,0,3,l,n,72.99712948053416
9,-4,w,0,3,h,e,8.943714142405991
18,-2,n,0,6,j,n,19.42012249435105
-16,-6,e,0,5,s,w,1.3297027662289127
15,3,s,0,5,h,s,141.73073317226837
-4,1,n,0,1,h,w,280.953697720404
-15,9,s,0,5,k,s,0.40223250802950183
15,3,s,0,5,h,n,205.7572466442867
-4,1,n,0,1,h,s,191.74967460711056
-8,10,e,0,4,s,e,0.1724991673349323
-17,10,w,0,6,j,s,0.616430264006081
-15,9,s,0,5,k,n,2.730553533558588
18,-2,n,0,6,j,s,69.32949306381283
15,3,s,0,5,h,e,202.23389172401974
